Sample_ID	Holdemanella	Anaerostipes	Agathobacter	Bifidobacterium	Coprococcus 2	Bacteroides	Roseburia	Christensenellaceae R-7 group	Fusicatenibacter	Dialister	Blautia	Subdoligranulum	[Ruminococcus] torques group	Prevotella 9	Alistipes	Megamonas	Ruminococcus 2	CAG-56	Erysipelotrichaceae UCG-003	Intestinibacter	Dorea	Lachnospiraceae NK4A136 group	[Eubacterium] hallii group	Faecalibacterium	Clostridium sensu stricto 1	Ruminococcaceae NK4A214 group	Lachnospiraceae ND3007 group	Collinsella	Coprococcus 1	Streptococcus	[Eubacterium] ruminantium group	Terrisporobacter	Lactobacillus	Ruminococcus 1	Phascolarctobacterium	Catenibacterium	[Eubacterium] xylanophilum group	Paraprevotella	Turicibacter	Parabacteroides	[Eubacterium] coprostanoligenes group	Romboutsia	Tyzzerella 3	Lachnospira	Ruminococcaceae UCG-002	[Ruminococcus] gauvreauii group	Barnesiella	Ruminiclostridium 5	Lachnoclostridium	Butyrivibrio	[Eubacterium] eligens group	Sutterella	Lachnospiraceae UCG-001	Akkermansia	Butyricicoccus	Ruminococcaceae UCG-014	Coprococcus 3	Ruminococcaceae UCG-013	Lachnospiraceae FCS020 group	[Eubacterium] ventriosum group	Megasphaera	Senegalimassilia	Mogibacterium	Family XIII UCG-001	Ruminiclostridium 6	Ruminiclostridium 9	Solobacterium	Family XIII AD3011 group	Parasutterella	Ruminococcaceae UCG-008	Ruminococcaceae UCG-004	Ruminococcaceae UCG-005	Marvinbryantia	Adlercreutzia	Acidaminococcus	Oribacterium	Lachnospiraceae UCG-004	Odoribacter	Desulfovibrio	Lachnospiraceae NK4B4 group	Anaeroplasma	Moryella	Asteroleplasma	Negativibacillus	Lachnospiraceae UCG-008	Lachnospiraceae UCG-003	Mitsuokella	Olsenella	Alloprevotella	Erysipelatoclostridium	Butyricimonas	Libanicoccus	Ruminococcaceae UCG-003	Bilophila	Ruminococcaceae UCG-010	Prevotella 2	Merdibacter	Enterorhabdus	Klebsiella	Tyzzerella	Slackia	Prevotellaceae UCG-003	Veillonella	Raoultibacter	Acetitomaculum	[Eubacterium] brachy group	Lachnospiraceae UCG-010	Coprobacter	[Ruminococcus] gnavus group	Oscillibacter	Lactococcus	Phocea	UBA1819	Eisenbergiella	Brachyspira	Howardella	[Bacteroides] pectinophilus group	Vibrio	[Eubacterium] nodatum group	Enterococcus	Actinomyces	Haemophilus	Prevotellaceae NK3B31 group	Oxalobacter	[Clostridium] innocuum group	Fournierella	Allisonella	Erysipelotrichaceae UCG-004	Hydrogenoanaerobacterium	Eggerthella	Holdemania	Defluviitaleaceae UCG-011	DTU089	CAG-352	Escherichia-Shigella	Leuconostoc	Tyzzerella 4	Dielma	Anaerosporobacter	[Eubacterium] oxidoreducens group	Methanobrevibacter	GCA-900066575	Faecalitalea	Peptococcus	Ruminiclostridium	Granulicatella	[Eubacterium] fissicatena group	Ruminococcaceae UCG-009
A05_28	0	3.260331926626746	11.240673114364194	1.4817777122951767	3.035118552740973	12.477241872849158	3.9591248250386757	1.6754191178792055	0.45989833826206844	2.226876164216331	4.601088180507467	6.679576093705602	0.9997789962218877	0	3.298218288588838	0	2.8004335883646774	0	0.26415213479125665	0.5546142431672999	1.1071236884478168	6.139695435745782	2.3647404258006124	10.07040548931289	1.0334557624104146	0.6009197966765242	0.0862967133580998	0.017890782037654835	0.41148798686606125	0.22310857599898967	0	0.14838825101819597	0	1.344965849654287	0	0	1.5438692499552729	0	0.04630555350922428	0.8187663779585566	1.102914092674251	2.2963344944801674	0	0.5314614664126878	1.477568116521611	0.5188326790919903	0.8829627135054356	0.14944064996158743	0	0	0.04104355879226697	0	0.2599425390176908	0.107344692225929	0.14417865524463014	0.37149682701718567	0.11681628271645215	0.13260226686732407	0.46936992875259165	0.7051072920722788	0	0	0	0.1315498679239326	0	0	0	0.14312625630123868	0.470422327695983	0	0	0.3851780132812747	0.2736237252817798	0.20627019290472634	0.08103471864114248	0.03893876090548405	0	0.19995579924437756	0	0	0	0	0	0	0	0	0	0	0	0.23678976226307866	0	0	0.2820429168289115	0.1315498679239326	0.023152776754612137	0	0.376758821734143	0	0	0	0	0	0.27783332105534564	0	0	0	0	0	0	0.04735795245261574	0	0	0.02630997358478652	0	0	0	0	0	0.01368118626408899	0	0	0	0	0.01578598415087191	0	0	0	0	0	0	0.02210037781122068	0	0	0	0	0	0	0	0.2515233474705591	0	0	0	0	0	0	0	0	0
A07_28	0.012626528336034008	31.01391022538353	2.8588564574170334	3.369178644331741	0	10.760958774384981	0.714451061680591	0.8049411814221679	4.153075611860518	0	5.170563353605926	0.7449651718260064	0.7039289547338958	0	1.7940192344114985	0	0	0.5208442938614027	3.3291946379343	0	0.1483617079483996	0.8165154990635325	2.3653696416170376	12.256150171510345	0	0.02104421389339001	2.344325427723647	0	0.20202445337654412	0.807045602811507	0	0	0	0.2577916201940277	0.2535827774153497	0	0.3987878532797407	0	0	1.1290220753803741	0.27041814853006163	0	1.8981880931837791	1.302636840000842	0.5471495612281403	2.6641974789031755	0.32828973673688416	0.5881857783202509	0.12731749405500956	0	0.8249331846208885	0	0.05892379890149203	0	0.29041015172878215	0.4377196489825123	0.12416086197100107	0.24621730255266314	0.27357478061407015	0.1746669753151371	0	0	0	0.06313264168017003	0	0	0	0.025253056672068015	0	0	0.05261053473347503	0.12205644058166207	0	0.37353479660767275	0	0	0.04208842778678002	0.21149434962856964	0	0	0	0	0	0	0.030514110145415517	0	0	0	0	0.18308466087249312	0	0	0.04945390264946653	0.07470695932153454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07575917001620405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13363075822302659	0.01683537111471201	0.03472295292409352	0	0	0	0	0	0	0	0.1778236073991456	0	0	0	0	0	0	0	0
A08_28	2.7791769606549774	2.4593637315807566	7.521207614752985	2.1963173506672105	2.327440774587641	5.03625882484629	0.8842835783902202	8.68612730165583	1.6238516706243555	0.5460810886442317	6.842404036042948	14.06058861624811	0.5133002326641242	0	1.0601808543810416	0	0.46213011601224885	0.10313976637643615	0.11353369632134834	0.6076451352410193	1.429565133961766	3.9193111223045736	1.3488122936205258	7.945759676349011	0.10234023330375061	0.7635540844147019	1.5383016318470013	0.03198132290742207	1.1297402317046845	0	0	0.23426319029686665	0.025585058325937653	1.1185467686870867	0.011992996090283274	0	0.41255906550574467	0	0.18389260671767688	0.2510533848232632	1.651035795095664	0	0	0.08555003877735404	1.8365274679587125	0.12632622548431716	0.811526068775835	0.7531601544697896	0.06316311274215858	0	0.1990837350987024	0.04557338514307644	0.16790194526396585	1.2880477800964236	0.317414629856164	3.0877967267116	0.0727575096143852	0.05436824894261751	0.2502538517505777	0	0	0	0	0.10393929944912171	0.27983657543994306	0.6020484037322203	0	0.31981322907422066	0.16790194526396585	0	0.09994163408569397	0.2150743965524134	0.31101836527467963	0.011193463017597723	0	0	0	0.18309307364499133	0	0	0.09834256794032285	0.03278085598010762	0	0	0.1223285601208894	0	0	0	0	0.05676684816067417	0.03038225676205096	0	0.0991421010130084	0.10633789866717835	0.4357455246136257	0	0.009594396872226619	0.12792529162968827	0	0	0.24225852102372214	0	0	0	0	0	0	0.029582723689365414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038377587488906476	0	0	0	0	0	0	0	0	0	0	0.46932591366641885	0	0	0.04077618670696313	0	0.011992996090283274	0	0	0	0
A01_00	0	3.0372380423055545	0.5601508266038948	3.0187116530988107	0	1.9539891675112522	5.601508266038948	0.8140713374963219	1.5605758437680497	0	16.801255435315657	2.2275258552108195	3.2987870664007586	1.6837218426128748	1.5289720033565457	8.011028650516014	1.1954969976351608	0	1.246717014853805	0	4.489924913634333	0.9993352295637581	3.526552674883665	9.81898627957411	0.6288074454288859	0.13513366244918865	0.3138588289142446	1.9550789551116488	0.36834820893407877	2.217717766807249	0.43918440295986316	0	0.21795752007933655	0.8304181515022723	1.3404387484879199	0	0	0.25392051089242706	0	0.7584921698760911	1.4406992077244145	1.1867786968319873	0	0.6963742766534803	1.1529952812196902	0.5797670034110352	0.3509116073277318	0.28770392650472426	0.6211789322261091	0	0.14276217565196542	0.11442769804165168	0	0.2114187944769564	0.2648183868963939	0.15910898965791567	2.829088610629788	0.18744346726822944	0	0.17654559126426259	0	0.18635367966783276	0	0.20488006887457635	0	0.5547018886019115	0	0.3149486165146413	0	0	0.20270049367378298	0.8249692135002888	0.5132899597868377	0.053399592419437446	0	0	0	0.12314599884482515	0.20923921927616307	0	0	0	0	0.8118917622955286	0	0	0.2081494316757664	0.018526389206743606	0	0	0.06756683122459432	0	0.10679918483887492	0.09699109643530475	0	0	0	0	0	0	0	0.5067512341844574	0	0	0	0	0.01525702640555356	0	0	0.020705964407536973	0	0	0.00762851320277678	0	0	0	0	0	0	0	0	0	0.01525702640555356	0	0	0	0	0	0	0	0	0	0	0	0.009808088403570144	0.04468129161626399	0	0	0	0	0	0	0	0	0	0	0	0
A06_00	0	13.105751227351131	2.4384850137846645	8.60841233100886	2.215866369841808	2.9345855017765263	2.7436642144215595	6.307773960990137	3.190375797962523	1.187545150304442	14.144392516475257	1.0430641760898731	4.456795765822878	0	1.961550369311062	0	1.9674475519320647	0.01548010438013239	0.46440313140397177	0	2.230609326394315	0.6169927317224198	1.3644606289345267	4.745757714252016	0.1290008698344366	0.7157705406242167	0.2896990962567633	0.8138112016983886	0.7688451842132422	0.11720650459243097	0	0.0538117914166507	0.14669241769744504	0.7400964189358534	0	0	0.5167406271653717	0	0	0.05897182621002816	1.0813958631263914	1.179436524200563	0.5698152707543971	0.2594760353241239	2.1016084565598785	3.1019180586474815	0.0567603827271521	0.2727446962213802	0.22188149611523095	0	0	0	0.05602323489952675	0	0	2.750298544870188	0.8632001061492872	0.07740052190066196	0.30370490498164504	0.3302422267761577	0	0	0	0.16512111338807886	0.0368573913812676	0.5373807663388815	0	0.383316870365183	0.12015509590293239	0	0.30223060932639434	0.8484571495967801	0.33392796591428453	0.48209467926698024	0	0	0.02211443482876056	0.1149950611095549	0	0.04791460879564788	0	0.03022306093263943	0	0	0	0	0	0	0	0.10762358283330138	0.0066343304486281675	0	0	0.17101829600908164	0.19608132214834367	0	0	0	0	0	0	0	0	0	0	0	0	0.041280278347019715	0	0	0	0	0.028011617449763375	0	0	0	0	0	0	0	0.00737147827625352	0	0	0.032434504415515486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A09_00	5.890628416079695	3.971445138354198	0.30608074067736996	2.3830571952738087	3.041796180644671	2.2176595279512554	11.79551525175616	0.7347838898869781	1.9353428199351719	1.6530261119190883	8.123496924934175	2.326974078193173	1.2670982214997955	4.560793148354103	0.19961787435480652	0	0	0.7357344511934297	0.5494244351289437	0	0.9553141129837168	0.270909972338666	4.960979458370168	14.082565755078374	0.4410604461934772	2.258533664128668	1.0332601401127366	0.34505375424187984	0.19676619043545213	1.115008412467562	2.4790638872254065	0	0.6245187783386089	1.4191880305320292	0.04562694270967006	0	0.15208980903223351	0.2965751276128554	0.06273704622579634	0.28992119846769515	1.0912443798062756	0.07129209798385948	0	0.5437210672902348	1.1492286194998147	0.6292715848708662	0.07699546582256823	0.06273704622579634	0.3992357487096131	0	0.9942871265482267	0.4153952909192878	0.2699594110322145	0.04847862662902444	1.3821161395804222	0.4277525879031568	0.08174827235482553	0.38877957433864696	0.7870647617418085	0.028516839193543787	0	0.2167279778709328	0	0.05513255577418466	0.15113924772578208	0.06558873014515072	0	0.1359302668225587	0.008555051758063138	0	0.10266062109675764	0.32604252811285056	0	0.02566515527418941	0.031368523112898165	0	0.38117508388703525	0.08840220149998575	0.24619537837092803	0	0.061786484919344874	0.03231908441934962	0	0	0.051330310548378826	0	0	0	0	0	0.1036111824032091	0	0.2918223210805981	0.03897301356450984	0.24239313314512223	0	0	0	0	0	0	0	0	0	0	0	0.035170768338704	0	0	0	0.12547409245159266	0	0	0	0	0	0	0	0	0.45721998840315203	0	0.013307858290320435	0	0.019961787435480653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06083592361289342	0	0.04847862662902444	0	0.008555051758063138	0	0	0	0
A12_00	0.004326132725752026	3.5820378969226776	0.5292302367836645	3.543102702390909	0	1.3353329680154589	5.026966227323855	0.6748767052173161	1.6179736394312578	0	18.16543131543276	1.9438756381045772	3.5272402157298184	1.0397138984224035	1.5199146309808786	9.181495688287717	1.8746575144925444	0	1.3713840740633925	0	4.243936203962737	0.9748219075361232	3.8762149222738156	8.942116344129438	0.5782597410088541	0.1716032647881637	0.3662792374470049	1.5833645776252416	0.7267902979263403	2.118362991376576	0.4080985204626078	0	0.17304530903008106	0.9344446687624377	1.2041069420009807	0	0	0.273988405964295	0	0.34897470654399676	1.6597929224468608	0.8955094742306694	0	0.7873561560868688	1.1983387650333113	0.2018861938684279	0.33599630836674066	0.25668387506128687	0	0	0.10959536238571799	0.056239725434776344	0	0.2581259193032042	0.3778155913823436	0.23361116719060943	2.3000605658581605	0.20621232659417987	0.15574077812707293	0.09517491996654458	0	0.18313961872350246	0	0.2307270787067747	0	0.5970063161537796	0	0.32301791018948467	0	0	0.2364952556744441	0.5941222276699449	0.4254030513656159	0.05335563695094165	0	0	0.050471548467106976	0.1615089550947423	0.19034983993308915	0	0	0	0	0.8161970409252156	0.06921812361203242	0	0.7412107403455138	0.02018861938684279	0	0	0.0721022120958671	0	0	0.10959536238571801	0	0	0	0	0	0.1514146454013209	0	0.18025553023966776	0	0	0	0.014420442419173419	0	0	0	0.017304530903008104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012978398177256078	0	0	0	0	0.057681769676693674	0	0	0	0	0	0	0	0	0	0	0	0
A15_00	4.029753678562718	1.2673766360458498	1.8734249248028616	3.431834810178034	1.2755060564181775	1.2690025201203154	1.0649540687748964	1.0917811560035768	0.4219169173237948	3.009104950817007	4.282172181123484	0.6840907243313552	0.7556296236078368	16.84497195349972	0.9958539956101131	0	0	0.17884724819120398	0	4.339078123729778	1.979513860661735	0.6678318835867003	1.7116494593935456	5.010161775465409	3.589545565401188	0.04796358019673197	0.25526379969108204	0.18738313958214778	0.48085521502316886	0.47191285261360866	0.45484106983172096	5.3450938948053	0	0.3885862937972523	0.008942362409560199	2.449800829200878	0.00609706527924559	0.5946671002357531	0.679619543126575	0.4076904316722218	3.1570604015933665	2.5241850256076743	0	0.6357206731160068	2.348589545565401	0.9450451182830664	0.14714250873912688	1.845784895536948	0.05243476140151208	0.35362978619624424	0.01991707991220226	0.2605479229330949	0	0.04227298593610276	0.34956507601008047	0.43980164214291523	0.4857328672465653	0.08088773270465816	0.3861474676855541	0.06747418909031785	0	0.13657426225510122	0.029672384358995205	0	0	0.2719291114543533	1.3803755792212016	0.299975611738883	0.008129420372327454	0.29916266970165023	0.09836598650516219	0.9678074953255834	0.2849361840500772	0	0.041866514917486386	0	0.15649134216730348	0.016258840744654907	0.3678562718478173	0	0	0.054873587513210316	0.7283960653605398	0	0.10365010974717503	0	0	0.22803024144378506	0	0	0.008942362409560199	0	0.3487521339728477	0.026014145191447846	0.2003902121778717	0.499552881879522	0	0.19795138606617352	0	0	0.031298268433460695	0	0.07397772538817983	0	0	0	0.034143565563775305	0	0	0	0	0	0.004064710186163727	0	0	0	0.10730834891472239	0	0	0	0	0.0430859279733355	0	0	0	0.32070563368831806	0	0.11299894317535158	0	0	0	0.10568246484025688	0	0	0	0	0	0	0	0.02276237704251687	0.11543776928704984	0.04958946427119747	0	0	0	0	0	0
A20_00	0.8120374938332511	4.470646275283671	4.3177109028120375	3.9881598421312288	8.327577701036013	3.62900838677849	0.9955599407992104	1.4425259003453377	3.222002960039467	0.44499259990133205	7.807597434632458	3.0212136161815493	0.32609768130241734	0	3.281697089294524	0	1.0601874691662554	0.8066107548100641	0.2807104094721263	0.2649235323137642	1.4262456832757773	1.3719782930439073	5.574740996546621	6.467686235816478	0.8835717809570796	1.3098174642328566	0.704982733103108	0.48741983226443014	0.29304390725209667	0	0.08880118401578688	1.5012333497779968	0.3670448939319191	1.9210656142081894	0	0	0.4257523433645782	0	0.897878638381845	0.08781450419338924	0.8455846077947706	2.4050320670942282	0.9995066600888012	0.4711396151948693	1.1667488899851997	0.21164282190429207	0.5732609768130241	0.22002960039467198	0.018746916625555006	1.4035520473606318	2.220522940305871	0	0.6975826344351258	0.5974346324617661	0.17316230883078443	1.2348297977306364	0.23482979773063645	0.10606808090774544	0.447459299457326	0.08386778490379872	0	0	0	0.024666995559940803	0.1909225456339418	0.29699062654168723	0	0.22989639861864825	0	1.152442032560434	0.05328071040947213	2.3685249136655155	0.5115934879131722	0.07350764676862358	0	0.15046867291563887	0	0.10360138135175134	0	0.03256043413912185	0	0.049333991119881605	0	0.04193389245189936	0.1790823877651702	0.01480019733596448	0	0	0	0.00740009866798224	0	0	0.10162802170695609	0.007893438579181055	0.3122841637888506	0	0.008880118401578688	0	0	0	0	0	0	0	0.05969412925505674	0	0	0	0	0	0	0	0	0	0	0	0.4010853478046374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014306857424765663	0.013320177602368033	0	0	0	0	0	0	0	0
A01_07	0	0.6415993903033417	3.3976409701975303	0.6584369433637887	0.009748057034995525	1.960245651037282	7.840096417145946	0.59020054411882	4.202298769086252	0	18.234183777460718	1.9026434958304899	4.4858786101043036	1.3213048217434842	0.40232889944436073	2.043547229336334	0.6947706104942265	0.041650789149526336	3.8779543259218565	0	6.004803133557243	1.3275081307657541	2.4724617388761376	11.47789406520564	0.3225720691580337	0.2818074670116888	0.8658047021082388	1.4311920101379794	0.5866557961060943	0.9056831172514025	0.9234068573150307	0	0.0779844562799642	0.39346702941254663	2.546901447143376	0	0	0.03013035810816799	0	0.7550313267105625	1.5348758895102046	0.09216344833086677	0	0.20736775874445024	1.8237728525473447	0.29775883306895423	0.06469165123224302	0.44132112758434283	1.0891238269099546	0	0	0.09482200934041102	0	0.4625896156606967	0.19053020568400345	0.1798959616458265	1.189262958269454	0.36333667130437863	0.11077337539767643	0.03721985413361927	0	0.35801954928529023	0	0.24635998688443236	0.07709826927678279	0.23749811685261826	0	0.1621722215821983	0	0	0.15951366057265404	1.059879655804968	0.3978979644284537	0.03367510612089363	0	0	0.11254574940403925	0.04430935015907057	0.329661565183485	0	0	0.02747179709862375	0	1.3886550339852717	0.07887064328314561	0	0	0.017723740063628226	0	0	0.05317122019088468	0	0	0.24458761287806954	0	0	0.009748057034995525	0	0	0.2986450200721356	0	0.05494359419724751	0	0	0	0.05405740719406609	0.020382301073172463	0	0	0.061146903219517386	0.3119378251198568	0	0.01329280504772117	0	0	0	0	0	0	0	0	0	0.17369265262355663	0	0	0	0.042536976152707746	0	0	0	0.07266733426087572	0	0	0	0	0	0	0	0	0	0	0	0.04430935015907057	0	0	0.031016545111349398	0	0
A06_07	0	10.818159160769449	1.8480896025134623	5.878843263573678	4.700657820205881	5.338841602030104	1.058856404872854	10.355947948371309	0.5603933326787859	0.9010097653447325	8.530515758230305	1.1993323615820914	2.9303586668378565	0.00906296494898306	3.3872831496824185	0	4.493720120537434	0.2613154893623449	0.24847628901795218	0	1.2015981028193374	0.6245893344007493	2.9144984781771353	3.6697455572590574	0.05211204845665259	1.050548687002953	0.26660221891591834	0.5543513560461306	0.8436109873345066	0.2160006646174296	0	0.08081143746176563	0	0.39877045775525466	0	0	0.4735399185843649	0	0.05890927216838989	0.14123120378831933	2.147922692908985	0.4780714010588564	0.19334325224497195	0.029454636084194945	3.5715634369784075	2.2785804375901577	0.1782383106633335	0.366294833354732	0	0.016615435739802276	0	0	0.023412659451539572	0.01283920034439267	0.03851760103317801	4.762588080690598	0.2401685711480511	0.03625185979593224	0.26207073644142675	0.5543513560461305	0	0	0	0.16011238076536738	0.053622542614816436	0.24998678317611606	0	0.558882838520622	0.1676648515561866	0	0.5037498017476417	1.5308858292990553	0.44710627081649756	0.25602875980877143	0	0	0	0.8111353629339839	0	0.12990249760209052	0	0	0	0	0	0	0	0	0	0.05513303677298028	0.0173706828188842	0	0.03323087147960455	0.12990249760209052	0.4176516347323027	0	0.037762353954096085	0	0	0	0	0	0	0	0	0	0	0.07250371959186448	0	0	0	0	0.077035202066356	0	0.11102132062504248	0	0	0	0	0	0.03927284811225993	0	0	0.07325896667094639	0.016615435739802276	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02643364776786726	0	0	0.04455957766583338	0	0	0	0	0	0
A09_07	3.3154277132790386	3.261133252469243	0.21717784323918443	1.3434991047189973	4.334315254433085	2.4559579506729055	10.441864494888232	0.8271241263790216	1.0697163980823658	1.0096459308034424	5.846473748050599	1.1101484433662565	0.8109513082654652	24.14948304742101	0.15710737596026106	0	0	1.0535435799688095	0.6388263154854733	0	0.8074857043839889	0.614567088315139	2.4987003985444467	8.74487379425865	0.9726794894010281	1.4405360134003349	1.281118234852423	0.19869462253797723	0.3454051868538093	0.32576676485877665	1.044301969618206	0	0	1.7778547911973661	0.12707214232079941	0	0.1882978108935482	0.7809160746260035	0.010396811644429042	0.33616357650320566	0.6411367180731242	0.44706290071044885	0	1.7039219083925374	0.8051753017963379	0.6399815167792987	0.04967365563449431	0	0.15826257725408654	0	0.3384739790908565	0.5648934326806446	0.4285796800092416	0.009241610350603592	0.9507306648183447	0.7323976202853346	0.11436492808871947	0.03696644140241437	0.557962224917692	0.021948824582683532	0	0.1744353953676428	0	0.051984058222145205	0.2633858949922024	0.09126090221221049	0	0	0	0	0.10165771385663952	0.5752902443250736	0.17674579795529372	0.030035233639461673	0.020793623288858084	0	0.19291861606885002	0.08895049962455957	0	0	0.18945301218737365	0	0	0	0	0	0	0	0	0	0.05082885692831976	0	0.27493790793045686	0.07855368798013053	0.09126090221221048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009241610350603592	0.01270721423207994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08779529833073413	0	0	0	0	0	0	0	0
A03_00	0.0570822800293566	4.774524993884041	10.045122183261302	11.541493381173721	2.7671314795183344	7.381282448557994	2.6529669194596215	2.35396450025823	8.699611296855037	0.7719698823017749	9.25140667047215	3.7130664057191	1.0274810405284187	0.08698252194949578	0.6727554432031314	0.07882791051673055	1.689363668487863	0.5218951316969747	1.8769197314414634	0	1.5792764141455327	0.5871320231590964	1.1837777596564192	11.171817662888364	0.08426431813857403	0.02718203810921743	1.531707847454402	0.6754736470140531	0.2826931963358613	0.09513713338226101	0	0	0	0.41996248878740927	0	0	0.47024925928946143	0	0.033977547636521784	0.729837723232488	0.550436271711653	0.5164587240751312	0	1.035635651961184	0.2283291201174264	0.444426323085705	0.06387778955666096	0.1345510886406263	0.43763081355840056	0	0.051645872407513116	0.2106607953464351	0	0	0	1.3359971730680364	0.3452118839870614	0.036695751447443525	0.11824186577509581	0.8970072576041752	0	0.13591019054608713	0	0.09921443909864364	0	0.2582293620375656	0	0	0.01766832477099133	0	0	0.010872815243686973	0.09785533719318273	0.08698252194949577	0	0	0.07067329908396532	0.08698252194949577	0	0	0	0.029900241920139174	0	0	0.0285411400146783	0	0	0	0	0.02718203810921743	0	0	0.06931419717850444	0.0665959933675827	0.0095137133382261	0	0	0	0	0	0	0	0	0.032618445731060916	0	0	0	0.012231917149147842	0	0	0.7801244937345403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08562342004403489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A12_07	11.111850274968955	7.022795813375909	0.9934362249423453	7.1536278162143	0	4.154470463012239	7.87320383182544	0	0.9269114777363845	2.175359233634912	10.461016498137305	1.5045680326414759	0.03880610253681036	3.420480752173142	1.0732659215894982	4.726583288983502	0.9945449707291113	1.196336703920525	1.4491307433031755	0	3.319584885577435	0.2084442079120099	3.2896487493347526	7.102625510023061	0.7350984566258649	0	0.09424339187511087	1.2162941280823132	0.3703210927798474	2.129900656377506	0	1.781754479332978	0	0	0.018848678375022177	0	0	0	0.0432410856838744	0.5299804860741529	0.3292974986695051	5.335284725918042	0	0.7428596771332269	0	0	0.5754390633315594	0	1.2373602980308676	0	0	0	0	0	0.24059783572822424	0	0.2849476671988646	0.06874223877949265	0	0.06208976405889658	0	0	0	0	0	0.23727159836792622	0	0	1.4934805747738158	0	0.0765034592868547	0	0	0.03547986517651233	0	0	0.1629856306546035	0.07539471350008871	0	0	0	0	0.009978712080894092	0	0	0	0	0	0	0	0	0	0.014413695227958134	0.3758648217136775	0	0	0	0	0	0	0	0	0.11309207025013307	0	0	0	0	0	0.2927088877062267	0	0	0	0	0	0	0	0	0	0	0.034371119389746324	0.025501153095618238	0.025501153095618238	0	0	0	0	0	0	0	0.03991484832357637	0	0	0	0	0.007761220507362073	0	0	0	0	0	0	0	0	0	0	0	0	0
A20_07	0.49597024178549287	3.048858164400547	6.072238405421702	6.244639020288919	8.579266065953849	4.072221420139449	3.8013061682052505	2.3685976101707875	2.135049979193029	0.41359162285879286	4.690485694146022	2.997902317641763	0.6437421973859652	0.01783454636557423	3.2781594748150726	0	1.2798410177581125	0.5189003728269455	0.3524446067482526	0.5477753526569228	0.8874809977154795	1.0751683666103322	2.9121266422644783	6.33381175211679	1.0947014412011993	1.375807862487155	0.5350363909672269	0.4586026208290517	0.4891761288843217	0.016985282252927836	0.20637117937307323	1.2450211891396106	0.37027915311382686	1.861586934920891	0	0	0.26412113903302786	0	1.9728405336775685	0.06879039312435774	1.053087499681526	1.508293064059992	0.507010675249896	0.4084960381829145	1.1974623988314126	0.2233564616260011	0.518051108714299	0.14352563503724022	0.07473524191288249	3.1736999889595663	4.000033970564506	0.013588225802342271	0.6513855743997825	0.8314295662808178	0.14012857858665467	0.7770766630714486	0.20297412292248768	0.14862121971311856	0.5409812397557517	0.03397056450585567	0	0	0	0	0.29129759063771243	0.3405549091712032	0	0.10191169351756703	0	0.6199628022318662	0.04331246974496599	2.3626527613822628	0.33036373981944644	0.10870580641873817	0	0.15371680438899693	0.04755879030819794	0.06794112901171134	0	0.11719844754520209	0	0.039066149181734025	0	0.015286754027635054	0.13163593746019076	0.07133818546229692	0	0	0	0.015286754027635054	0	0	0.1808932559936815	0.010191169351756704	0.30318728821476193	0	0	0	0	0	0	0	0.07048892134965053	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0959668447290423	0	0	0	0	0	0	0.006794112901171136	0	0	0	0	0	0	0	0	0	0	0.019533074590867013	0	0	0	0.050955846758783514	0.03651835684379485	0	0	0	0	0	0	0	0
